WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,39,2003-09-21T18:30:00.000Z,,3,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,40,2003-09-28T18:30:00.000Z,,6,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,41,2003-10-05T18:30:00.000Z,,7,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,42,2003-10-12T18:30:00.000Z,,11,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,43,2003-10-19T18:30:00.000Z,,0,,,,,,,,,,,,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,44,2003-10-26T18:30:00.000Z,,14,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,45,2003-11-02T18:30:00.000Z,,17,,,,,,,,,,,,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,46,2003-11-09T18:30:00.000Z,,7,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,47,2003-11-16T18:30:00.000Z,,4,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,48,2003-11-23T18:30:00.000Z,,2,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,49,2003-11-30T18:30:00.000Z,,13,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,1,2007-12-30T18:30:00.000Z,,65,0,,0,,,0,,4,,4,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,2,2008-01-06T18:30:00.000Z,,106,0,,1,,,1,1,,,1,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,3,2008-01-13T18:30:00.000Z,,58,0,,0,,,0,0,0,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,4,2008-01-20T18:30:00.000Z,,109,0,,0,,,0,,1,,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,5,2008-01-27T18:30:00.000Z,,106,0,,0,,,0,0,0,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,6,2008-02-03T18:30:00.000Z,,120,0,,3,,,3,1,,,1,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,7,2008-02-10T18:30:00.000Z,,96,1,,1,,,2,,2,,2,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,8,2008-02-17T18:30:00.000Z,,112,0,,1,,,1,3,2,,5,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,9,2008-02-24T18:30:00.000Z,,132,0,,3,,,3,0,0,0,0,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,10,2008-03-02T18:30:00.000Z,,102,0,,2,,,2,,3,,3,5,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,11,2008-03-09T18:30:00.000Z,,80,0,,4,,,4,0,0,0,0,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,12,2008-03-16T18:30:00.000Z,,63,0,,1,,,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,13,2008-03-23T18:30:00.000Z,,65,1,,4,,,5,,3,2,5,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,14,2008-03-30T18:30:00.000Z,,73,0,,3,,,3,,7,,7,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,15,2008-04-06T18:30:00.000Z,,63,0,,1,,,1,,2,,2,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,16,2008-04-13T18:30:00.000Z,,41,1,,0,,,1,,2,1,3,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,17,2008-04-20T18:30:00.000Z,,76,0,,0,,,0,,3,,3,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,18,2008-04-27T18:30:00.000Z,,47,0,,2,,,2,0,0,0,0,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,19,2008-05-04T18:30:00.000Z,,68,0,,2,,,2,0,0,0,0,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,20,2008-05-11T18:30:00.000Z,,63,0,,1,,,1,,,1,1,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,21,2008-05-18T18:30:00.000Z,,60,1,,1,,,2,,,1,1,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,22,2008-05-25T18:30:00.000Z,,95,0,,0,,,0,,,2,2,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,23,2008-06-01T18:30:00.000Z,,81,0,,1,,,1,0,0,0,0,1,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,24,2008-06-08T18:30:00.000Z,,96,0,,1,,,1,0,0,0,0,1,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,25,2008-06-15T18:30:00.000Z,,103,0,,0,,,0,,,1,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,26,2008-06-22T18:30:00.000Z,,118,0,,0,,,0,,,3,3,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,27,2008-06-29T18:30:00.000Z,,139,,,3,,,3,,,0,0,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,28,2008-07-06T18:30:00.000Z,,161,,,2,,,2,,,0,0,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,29,2008-07-13T18:30:00.000Z,,155,0,,3,,,3,2,2,,4,7,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,30,2008-07-20T18:30:00.000Z,,149,0,,,,,0,1,,,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,31,2008-07-27T18:30:00.000Z,,108,0,,,,,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,32,2008-08-03T18:30:00.000Z,,117,0,,,,,0,4,,,4,4,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,33,2008-08-10T18:30:00.000Z,,79,0,,,,,0,5,,,5,5,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,34,2008-08-17T18:30:00.000Z,,86,0,,,,,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,35,2008-08-24T18:30:00.000Z,,121,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,36,2008-08-31T18:30:00.000Z,,103,0,,,,,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,37,2008-09-07T18:30:00.000Z,,52,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,38,2008-09-14T18:30:00.000Z,,59,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,39,2008-09-21T18:30:00.000Z,,77,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,40,2008-09-28T18:30:00.000Z,,27,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,41,2008-10-05T18:30:00.000Z,,23,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,42,2008-10-12T18:30:00.000Z,,30,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,43,2008-10-19T18:30:00.000Z,,5,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,44,2008-10-26T18:30:00.000Z,,10,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2008,45,2008-11-02T18:30:00.000Z,,30,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,1,2008-12-28T18:30:00.000Z,,76,0,,,,,0,,,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,2,2009-01-04T18:30:00.000Z,,57,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,3,2009-01-11T18:30:00.000Z,,53,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,4,2009-01-18T18:30:00.000Z,,69,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,5,2009-01-25T18:30:00.000Z,,64,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,6,2009-02-01T18:30:00.000Z,,74,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,7,2009-02-08T18:30:00.000Z,,62,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,8,2009-02-15T18:30:00.000Z,,68,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,9,2009-02-22T18:30:00.000Z,,51,1,,,,,1,,,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,10,2009-03-01T18:30:00.000Z,,67,1,,,,,1,,,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,11,2009-03-08T18:30:00.000Z,,37,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,12,2009-03-15T18:30:00.000Z,,13,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,13,2009-03-22T18:30:00.000Z,,14,,,,,,,,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,25,2009-06-14T18:30:00.000Z,186,174,2,13,10,0,0,25,0,0,0,0,25,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,26,2009-06-21T18:30:00.000Z,189,150,0,9,17,0,0,26,0,0,0,0,26,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,27,2009-06-28T18:30:00.000Z,229,181,3,18,14,0,0,35,0,0,0,0,35,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,28,2009-07-05T18:30:00.000Z,166,153,3,23,11,0,0,37,0,0,0,0,37,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,29,2009-07-12T18:30:00.000Z,217,204,0,27,17,0,0,44,0,0,0,0,44,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,30,2009-07-19T18:30:00.000Z,240,226,4,45,21,0,0,70,0,0,0,0,70,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,31,2009-07-26T18:30:00.000Z,307,284,2,67,19,0,0,88,0,0,0,0,88,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,32,2009-08-02T18:30:00.000Z,970,784,8,209,71,0,0,288,0,0,0,0,288,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,33,2009-08-09T18:30:00.000Z,2904,2540,41,713,151,0,0,905,0,0,0,0,905,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,34,2009-08-16T18:30:00.000Z,1571,1441,33,292,123,0,0,448,0,0,0,0,448,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,35,2009-08-23T18:30:00.000Z,1127,1048,27,149,68,0,0,244,0,0,0,0,244,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,36,2009-08-30T18:30:00.000Z,854,821,15,113,70,0,0,198,0,0,0,0,198,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,37,2009-09-06T18:30:00.000Z,890,810,18,166,34,0,0,218,0,0,0,0,218,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,38,2009-09-13T18:30:00.000Z,1383,1176,9,279,39,0,0,327,0,0,1,1,328,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,39,2009-09-20T18:30:00.000Z,1336,1227,10,318,18,0,0,346,0,0,0,0,346,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,40,2009-09-27T18:30:00.000Z,1004,944,3,224,14,0,0,241,0,0,1,1,242,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,41,2009-10-04T18:30:00.000Z,1004,992,8,176,19,0,0,203,0,0,0,0,203,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,42,2009-10-11T18:30:00.000Z,783,766,5,146,14,0,0,165,0,0,1,1,166,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,43,2009-10-18T18:30:00.000Z,731,720,5,105,10,0,0,120,0,0,0,0,120,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,44,2009-10-25T18:30:00.000Z,688,672,1,80,4,0,0,85,0,0,0,0,85,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,45,2009-11-01T18:30:00.000Z,685,672,0,85,2,0,0,87,0,0,0,0,87,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,46,2009-11-08T18:30:00.000Z,500,483,1,68,5,0,0,74,0,0,0,0,74,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,47,2009-11-15T18:30:00.000Z,572,536,0,103,0,0,0,103,0,0,0,0,103,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,48,2009-11-22T18:30:00.000Z,495,435,0,122,0,0,0,122,0,0,0,0,122,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,49,2009-11-29T18:30:00.000Z,522,498,0,120,0,0,0,120,0,0,0,0,120,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,50,2009-12-06T18:30:00.000Z,649,638,0,136,0,0,0,136,0,0,0,0,136,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,51,2009-12-13T18:30:00.000Z,607,595,0,146,0,0,0,146,0,0,0,0,146,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2009,52,2009-12-20T18:30:00.000Z,612,548,0,126,0,0,0,126,0,0,0,0,126,,5
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,1,2010-01-03T18:30:00.000Z,624,623,0,118,0,0,0,118,0,0,2,2,120,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,2,2010-01-10T18:30:00.000Z,626,620,2,121,1,0,0,124,0,0,4,4,128,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,3,2010-01-17T18:30:00.000Z,629,622,0,125,0,0,0,125,0,0,9,9,134,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,4,2010-01-24T18:30:00.000Z,551,545,0,104,1,0,0,105,0,0,3,3,108,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,5,2010-01-31T18:30:00.000Z,629,627,0,128,0,0,0,128,0,0,3,3,131,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,6,2010-02-07T18:30:00.000Z,643,638,0,122,0,0,0,122,0,0,5,5,127,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,7,2010-02-14T18:30:00.000Z,606,590,0,106,0,0,0,106,0,0,6,6,112,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,8,2010-02-21T18:30:00.000Z,604,593,0,101,0,0,0,101,0,0,4,4,105,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,9,2010-02-28T18:30:00.000Z,534,533,0,108,0,0,0,108,0,0,2,2,110,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,10,2010-03-07T18:30:00.000Z,402,402,0,90,0,0,0,90,1,0,4,5,95,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,11,2010-03-14T18:30:00.000Z,408,408,0,74,0,0,0,74,0,0,2,2,76,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,12,2010-03-21T18:30:00.000Z,420,419,0,65,0,0,0,65,3,0,4,7,72,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,13,2010-03-28T18:30:00.000Z,352,349,0,60,0,0,0,60,2,0,4,6,66,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,14,2010-04-04T18:30:00.000Z,455,439,0,93,0,0,0,93,0,0,2,2,95,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,15,2010-04-11T18:30:00.000Z,323,306,0,58,0,0,0,58,2,0,0,2,60,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,16,2010-04-18T18:30:00.000Z,288,265,0,28,0,0,0,28,0,0,7,7,35,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,17,2010-04-25T18:30:00.000Z,220,220,0,32,0,0,0,32,0,0,3,3,35,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,18,2010-05-02T18:30:00.000Z,264,263,0,43,0,0,0,43,0,0,4,4,47,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,19,2010-05-09T18:30:00.000Z,309,264,0,29,0,0,0,29,0,0,10,10,39,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,20,2010-05-16T18:30:00.000Z,205,197,0,22,0,0,0,22,0,0,4,4,26,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,21,2010-05-23T18:30:00.000Z,160,158,0,16,0,0,0,16,0,0,12,12,28,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,22,2010-05-30T18:30:00.000Z,137,132,0,14,0,0,0,14,0,0,24,24,38,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,23,2010-06-06T18:30:00.000Z,180,180,0,14,0,0,0,14,0,0,10,10,24,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,24,2010-06-13T18:30:00.000Z,175,175,0,17,0,0,0,17,0,0,5,5,22,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,25,2010-06-20T18:30:00.000Z,269,269,0,35,0,0,0,35,0,0,10,10,45,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,26,2010-06-27T18:30:00.000Z,375,375,0,54,0,0,0,54,0,0,14,14,68,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,27,2010-07-04T18:30:00.000Z,432,429,0,94,0,0,0,94,0,0,3,3,97,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,28,2010-07-11T18:30:00.000Z,541,529,0,104,0,0,0,104,0,0,7,7,111,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,29,2010-07-18T18:30:00.000Z,698,698,0,232,0,0,0,232,0,0,0,0,232,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,30,2010-07-25T18:30:00.000Z,946,935,0,310,1,0,0,311,0,0,6,6,317,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,31,2010-08-01T18:30:00.000Z,1310,1310,0,428,5,0,0,433,0,0,3,3,436,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,32,2010-08-08T18:30:00.000Z,1423,1422,0,491,13,0,0,504,0,0,9,9,513,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,33,2010-08-15T18:30:00.000Z,1497,1497,0,422,22,0,0,444,0,0,9,9,453,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,34,2010-08-22T18:30:00.000Z,1414,1414,0,389,25,0,0,414,0,0,11,11,425,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,35,2010-08-29T18:30:00.000Z,1297,1297,0,286,20,0,0,306,0,0,4,4,310,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,36,2010-09-05T18:30:00.000Z,1033,1033,0,204,3,0,0,207,0,0,11,11,218,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,37,2010-09-12T18:30:00.000Z,1015,1015,0,161,1,0,0,162,0,0,3,3,165,,6
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,38,2010-09-19T18:30:00.000Z,827,827,0,91,0,0,0,91,0,0,2,2,93,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,39,2010-09-26T18:30:00.000Z,674,634,0,49,0,0,0,49,0,0,4,4,53,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,40,2010-10-03T18:30:00.000Z,467,420,0,15,0,0,0,15,0,0,0,0,15,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,41,2010-10-10T18:30:00.000Z,398,358,0,10,0,0,0,10,0,0,1,1,11,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,42,2010-10-17T18:30:00.000Z,303,245,0,0,0,0,0,0,0,0,3,3,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,43,2010-10-24T18:30:00.000Z,243,192,0,8,0,0,0,8,0,0,5,5,13,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,44,2010-10-31T18:30:00.000Z,208,163,0,3,0,0,0,3,0,0,2,2,5,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,45,2010-11-07T18:30:00.000Z,176,127,0,0,0,0,0,0,0,0,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,46,2010-11-14T18:30:00.000Z,163,117,0,0,0,0,0,0,0,0,1,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,47,2010-11-21T18:30:00.000Z,149,108,0,0,0,0,0,0,0,0,1,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,48,2010-11-28T18:30:00.000Z,162,101,0,0,0,0,0,0,0,0,3,3,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,49,2010-12-05T18:30:00.000Z,129,86,0,0,0,0,0,0,0,0,1,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2010,50,2010-12-12T18:30:00.000Z,46,9,0,0,0,0,0,0,0,0,0,0,0,,1
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,1,2011-01-02T18:30:00.000Z,201,201,0,5,0,0,0,5,0,0,1,1,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,2,2011-01-09T18:30:00.000Z,165,165,0,5,0,0,0,5,0,0,2,2,7,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,3,2011-01-16T18:30:00.000Z,238,238,0,14,6,0,0,20,0,0,0,0,20,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,4,2011-01-23T18:30:00.000Z,216,216,0,10,0,0,0,10,0,0,9,9,19,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,5,2011-01-30T18:30:00.000Z,205,205,0,13,2,0,0,15,0,0,4,4,19,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,6,2011-02-06T18:30:00.000Z,143,143,0,7,0,0,0,7,0,0,1,1,8,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,7,2011-02-13T18:30:00.000Z,137,137,0,20,0,0,0,20,0,0,2,2,22,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,8,2011-02-20T18:30:00.000Z,219,219,0,9,2,0,0,11,0,0,4,4,15,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,9,2011-02-27T18:30:00.000Z,148,148,0,8,1,0,0,9,0,0,3,3,12,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,10,2011-03-06T18:30:00.000Z,157,157,0,8,0,0,0,8,0,0,3,3,11,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,11,2011-03-13T18:30:00.000Z,176,176,0,8,1,0,0,9,0,0,4,4,13,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,12,2011-03-20T18:30:00.000Z,140,135,0,1,0,0,0,1,0,0,9,9,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,13,2011-03-27T18:30:00.000Z,113,112,0,0,0,0,0,0,0,0,6,6,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,14,2011-04-03T18:30:00.000Z,122,122,0,3,0,0,0,3,0,0,0,0,3,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,15,2011-04-10T18:30:00.000Z,133,133,0,1,0,0,0,1,0,0,5,5,6,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,16,2011-04-17T18:30:00.000Z,117,117,0,1,1,0,0,2,0,0,0,0,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,17,2011-04-24T18:30:00.000Z,132,132,0,0,0,0,0,0,0,0,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,18,2011-05-01T18:30:00.000Z,121,119,0,0,0,0,0,0,0,0,2,2,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,19,2011-05-08T18:30:00.000Z,135,135,0,1,0,0,0,1,0,0,0,0,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,20,2011-05-15T18:30:00.000Z,96,96,0,0,1,0,0,1,0,0,1,1,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,21,2011-05-22T18:30:00.000Z,121,121,0,5,2,0,0,7,0,0,0,0,7,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,22,2011-05-29T18:30:00.000Z,122,122,0,3,8,0,0,11,0,0,5,5,16,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,23,2011-06-05T18:30:00.000Z,120,120,0,1,20,0,0,21,0,0,8,8,29,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,24,2011-06-12T18:30:00.000Z,149,149,0,0,25,0,0,25,0,0,0,0,25,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,25,2011-06-19T18:30:00.000Z,199,199,0,1,50,0,0,51,0,0,0,0,51,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,26,2011-06-26T18:30:00.000Z,221,220,0,3,48,0,0,51,0,0,1,1,52,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,27,2011-07-03T18:30:00.000Z,352,350,0,63,75,0,0,138,0,0,0,0,138,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,28,2011-07-10T18:30:00.000Z,244,242,0,6,49,0,0,55,0,0,2,2,57,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,29,2011-07-17T18:30:00.000Z,315,314,0,6,59,0,0,65,0,0,1,1,66,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,30,2011-07-24T18:30:00.000Z,292,292,0,3,71,0,0,74,0,0,3,3,77,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,31,2011-07-31T18:30:00.000Z,274,274,0,4,49,0,0,53,0,0,4,4,57,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,32,2011-08-07T18:30:00.000Z,248,248,0,1,31,0,0,32,0,0,5,5,37,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,33,2011-08-14T18:30:00.000Z,196,196,0,6,19,0,0,25,0,0,5,5,30,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,34,2011-08-21T18:30:00.000Z,205,205,0,4,16,0,0,20,0,0,9,9,29,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,35,2011-08-28T18:30:00.000Z,148,148,0,3,9,0,0,12,0,0,5,5,17,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,36,2011-09-04T18:30:00.000Z,169,169,0,1,3,0,0,4,0,0,6,6,10,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,37,2011-09-11T18:30:00.000Z,211,211,0,4,7,0,0,11,0,0,23,23,34,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2011,38,2011-09-18T18:30:00.000Z,214,214,0,0,4,0,0,4,0,0,21,21,25,,3
